accX,accY,accZ,gyroX,gyroY,gyroZ
-3.917,5.320,9.341,-0.272,0.112,0.194
-6.819,7.863,14.378,0.221,0.103,0.849
-4.262,8.021,8.680,3.932,-0.168,0.290
-2.342,3.481,1.033,4.037,0.115,0.094
-0.871,-0.445,-3.066,1.991,-0.543,0.069
-1.575,1.393,2.110,-1.577,-0.724,1.760
-0.057,5.703,2.996,-0.902,1.469,1.251
1.288,13.355,10.936,-3.260,-0.174,1.395
4.707,20.844,16.409,0.699,-0.096,0.844
2.303,13.815,10.773,1.068,0.539,-1.189
0.919,7.604,6.707,2.687,0.405,-1.543
-1.398,3.510,2.786,2.412,0.413,-1.827
-2.270,0.091,-1.414,1.290,0.494,-1.072
-3.232,-0.417,-1.601,-1.311,-0.577,0.925
0.077,2.586,2.216,-2.223,-0.859,1.864
0.924,14.207,10.414,-2.624,-0.891,1.843
2.667,22.453,13.229,-1.508,-0.418,1.372
3.716,14.940,8.747,2.026,0.404,-0.532
1.403,8.480,6.980,2.791,0.240,-1.860
-1.379,4.640,2.824,3.080,0.549,-1.916
-1.968,0.101,-2.707,1.932,-0.021,-0.782
-2.643,-0.785,-3.061,0.044,-0.176,-0.012
-1.111,1.729,1.000,-2.955,-0.442,1.533
1.891,10.118,8.560,-3.499,-0.851,1.341
2.217,18.938,14.948,-2.696,-0.568,1.283
5.100,18.335,10.912,1.235,0.558,0.140
0.589,8.768,9.662,3.457,0.349,-1.728
0.101,4.745,0.267,4.128,0.508,-1.337
-2.021,0.263,-2.592,1.230,0.054,-1.370
-4.051,-0.852,-1.390,-1.264,-0.198,0.263
