accX,accY,accZ,gyroX,gyroY,gyroZ
-14.164,7.369,1.952,1.320,2.290,0.615
-14.902,9.309,-0.159,1.391,2.544,1.138
-9.567,7.982,-2.166,1.302,4.390,1.921
-1.053,4.932,-3.660,1.737,4.637,2.095
1.743,2.974,-0.581,0.294,3.332,0.704
0.809,2.423,1.282,0.588,0.687,-0.133
0.661,2.011,-0.461,0.869,-0.766,-0.133
-1.484,2.480,-7.332,1.982,-1.530,0.039
-3.462,2.725,-11.469,1.067,-2.034,-0.241
-3.701,1.465,-14.357,1.348,-2.086,-0.280
-5.717,0.417,-12.753,0.767,-1.470,-0.540
-4.908,-0.431,-18.379,0.644,-0.053,0.274
-6.608,0.225,-15.760,-1.459,0.144,0.058
-4.515,1.585,-12.216,-1.058,2.300,0.310
-2.385,2.073,-5.570,-1.199,2.412,-0.146
-1.504,2.064,-2.908,-1.080,1.549,-0.369
1.456,1.791,0.765,-0.519,0.460,0.143
1.298,1.920,2.000,-0.159,-0.410,0.013
-0.967,1.834,-3.583,1.655,-1.101,0.119
-3.160,1.499,-10.019,2.177,-1.879,0.011
-4.851,-0.115,-12.149,1.609,-1.814,-0.141
-5.253,-1.413,-14.295,-0.002,-2.188,-0.085
-4.808,-2.452,-16.943,-0.278,-0.393,-0.182
-4.717,-1.829,-16.081,-0.874,0.853,-0.284
-6.134,0.196,-11.627,-1.177,2.226,-0.418
-2.887,0.876,-3.439,-1.448,1.012,-0.205
-0.139,1.245,-2.846,-0.014,1.740,0.083
0.283,1.623,-0.073,0.098,-0.071,0.245
-1.101,1.346,-4.411,1.765,-0.533,0.459
-1.585,0.326,-9.238,1.959,-1.633,-0.028
