accX,accY,accZ,gyroX,gyroY,gyroZ
-6.211,2.423,11.017,0.265,-0.358,-0.583
-3.414,2.782,10.696,1.465,-2.780,-0.007
-3.223,4.276,10.069,2.046,0.554,0.526
-3.385,4.654,2.369,3.626,0.836,-0.118
-2.346,5.133,-2.453,1.768,0.914,0.067
-1.872,3.673,-1.706,-1.970,-0.681,-0.178
-1.633,0.862,5.903,-3.504,-1.228,-0.241
-1.829,-0.962,10.490,-3.836,-1.360,-0.035
-0.690,-3.515,14.987,-3.665,-1.851,-0.817
-0.369,-5.200,19.339,-1.353,-0.704,0.029
-0.867,-5.928,19.239,0.376,0.249,-0.223
-0.795,-2.480,14.560,3.719,1.180,0.538
-0.656,-1.149,9.935,4.008,1.670,0.653
-1.949,1.326,2.546,3.493,1.530,-0.034
-2.883,3.926,-2.687,0.636,0.471,-0.096
-2.466,4.487,-0.863,-0.591,-0.191,0.349
-1.954,2.433,5.659,-2.761,-0.822,0.002
0.330,0.656,9.327,-2.761,-1.518,0.029
0.498,-2.433,14.862,-3.930,-1.243,-0.094
1.652,-2.844,17.160,-1.909,-1.282,-0.290
0.790,-3.433,18.401,0.730,-0.242,-0.325
1.336,-2.423,15.566,1.933,0.361,-0.089
0.685,-1.216,12.578,2.939,1.293,-0.205
0.431,0.220,9.087,3.201,1.401,0.005
-1.599,2.926,4.174,2.795,1.242,-0.259
-2.705,5.133,-1.342,0.018,0.555,-0.001
-2.121,5.162,0.229,-0.717,-0.240,0.239
-0.862,3.342,5.434,-2.349,-0.946,0.282
0.134,1.470,10.088,-2.844,-0.937,-0.007
0.005,-0.603,14.699,-2.778,-0.859,-0.067
