accX,accY,accZ,gyroX,gyroY,gyroZ
-4.252,5.933,12.200,-4.615,-1.491,-0.633
-3.510,6.426,13.172,0.650,-1.658,0.100
-2.298,5.727,10.294,3.181,0.691,0.249
-1.891,3.347,2.192,3.213,0.083,-0.241
-1.092,2.820,-2.338,0.935,-0.089,0.167
0.302,0.718,-0.810,-1.152,-0.470,-0.161
-0.034,1.528,5.601,-3.206,-1.652,0.415
0.029,2.346,15.992,-3.663,-1.784,0.687
4.951,6.800,22.605,-2.039,-2.959,0.505
3.965,3.285,21.111,1.876,1.548,-0.670
3.112,1.159,13.555,3.881,2.442,-1.130
-1.082,0.642,3.207,3.276,1.842,-0.963
-1.844,0.862,-3.636,2.297,1.603,-0.451
-1.997,0.919,-2.975,-0.692,-0.329,0.036
-0.196,1.709,0.961,-3.092,-2.057,0.924
0.158,1.216,11.223,-3.870,-2.471,0.917
4.640,7.690,17.893,-2.193,-1.480,0.968
3.175,6.579,24.721,0.957,0.142,-0.081
2.140,4.204,18.573,2.111,1.772,-0.434
1.762,2.284,10.351,3.954,2.377,-0.962
-0.436,1.369,1.043,3.174,2.495,-1.221
-1.322,1.489,-3.157,0.736,0.787,-0.360
-2.260,1.365,-2.328,-1.758,-1.153,0.618
-0.359,2.806,5.577,-2.608,-2.231,0.736
1.173,3.591,13.995,-3.352,-2.250,0.538
1.887,7.374,18.760,-1.623,-1.832,0.782
3.524,8.207,22.212,-0.281,-0.265,0.199
2.399,4.003,16.131,2.509,1.561,-0.725
1.317,2.236,7.421,3.402,2.012,-1.270
-1.896,1.753,1.665,3.374,1.263,-1.502
