accX,accY,accZ,gyroX,gyroY,gyroZ
-3.266,5.243,13.042,-1.275,-3.213,-1.012
-3.974,6.191,15.178,0.549,-0.207,-0.666
-2.691,2.461,9.116,2.007,1.424,-0.497
-2.380,1.585,-0.097,1.442,0.998,-0.022
-2.059,0.800,-1.299,-1.124,-0.809,0.152
-0.402,0.043,2.249,-2.024,-1.321,0.291
1.915,-2.380,11.491,-4.066,-2.506,-0.588
3.270,-0.388,27.331,-2.178,-2.583,0.108
2.045,-0.972,26.665,0.493,1.164,-0.062
0.627,-2.241,15.714,2.795,2.548,0.000
0.895,-1.207,6.899,2.820,2.957,0.161
-0.484,0.795,-0.710,1.875,2.150,0.088
-1.341,0.512,-3.176,-0.571,-0.587,-0.862
-0.053,0.206,-0.073,-1.883,-1.690,0.219
1.441,-3.491,13.253,-3.622,-3.083,-0.393
3.084,-3.342,20.498,-2.189,-4.092,-0.327
1.690,-2.265,26.215,-1.110,0.066,0.022
3.060,-3.055,17.022,2.867,2.197,0.043
1.106,-1.302,8.618,3.933,3.277,1.273
-1.968,-0.354,2.690,1.695,2.806,-0.997
-2.830,1.494,-2.371,-0.307,0.036,-0.025
-0.402,1.288,-0.365,-0.870,-1.163,0.306
0.881,-3.266,8.187,-3.101,-3.620,-0.494
2.619,-4.290,23.701,-2.780,-2.821,-0.805
1.858,-2.758,25.205,-1.258,-0.747,0.346
1.508,-2.892,16.672,2.784,1.447,0.193
0.259,-2.193,8.398,2.983,2.720,0.021
-0.622,-0.192,1.938,2.670,2.236,0.262
-1.446,0.785,-2.022,0.518,0.732,0.202
-1.642,1.920,1.062,-1.690,-1.672,0.390
