accX,accY,accZ,gyroX,gyroY,gyroZ
-2.466,5.837,15.595,1.490,0.060,-0.859
-0.972,4.238,14.867,1.925,-0.958,-0.004
-0.900,3.074,8.738,2.763,-0.023,-0.323
-1.398,0.546,2.948,3.025,-0.009,-0.727
-1.484,0.460,4.155,0.278,-0.706,-0.190
-1.250,1.393,3.686,-0.115,-0.328,0.399
0.670,5.191,4.519,-2.170,-0.166,0.909
1.398,7.025,15.092,-2.770,0.353,0.169
-0.388,4.132,16.011,-3.213,1.090,0.476
-0.278,3.232,15.010,2.201,0.140,0.366
-0.484,7.556,21.006,1.603,-0.355,-0.221
-1.786,6.110,8.623,2.889,0.105,-0.534
-2.437,4.808,4.763,1.942,-1.150,-0.931
-2.763,2.495,2.470,1.010,0.120,-0.958
-2.672,0.474,1.330,-1.733,-0.390,0.616
0.560,3.850,2.149,1.683,0.150,2.215
1.480,4.085,2.063,-1.533,-0.203,0.560
1.686,5.028,12.200,-3.361,0.675,0.588
1.279,5.435,16.308,-2.610,0.490,0.250
-0.690,8.054,15.695,-0.238,0.457,0.130
-2.155,5.990,16.126,0.329,0.588,-0.250
-1.671,2.959,12.870,2.658,0.032,-0.037
-1.302,2.418,8.685,2.545,0.149,0.182
-0.508,2.954,5.592,2.045,0.293,0.131
-0.364,1.714,1.914,0.488,0.062,-0.098
-0.503,2.428,1.632,-0.347,-0.209,0.151
-0.560,3.041,5.060,-2.128,-0.405,0.187
1.092,2.212,11.366,-3.072,-0.161,0.443
2.749,4.051,17.098,-2.769,-0.777,0.100
3.227,6.163,18.434,-0.486,-0.016,-0.145
