accX,accY,accZ,gyroX,gyroY,gyroZ
-5.732,6.670,13.234,0.853,-0.336,-0.275
-4.444,7.044,10.265,1.494,-0.512,0.163
-2.255,4.635,10.337,1.482,-0.872,-0.773
-3.189,2.591,2.307,1.832,1.090,-0.715
-2.926,2.160,0.617,1.519,0.725,-0.092
-3.582,3.548,-0.719,1.007,-1.374,1.022
-0.455,5.459,6.061,-0.737,-1.496,2.154
2.274,8.854,6.976,-0.437,-1.780,1.876
7.676,13.891,8.718,-0.440,-1.697,2.055
9.462,16.395,7.746,-0.364,0.478,0.167
6.800,11.693,9.528,0.088,0.887,-1.072
3.112,8.059,4.940,2.076,0.910,-2.322
-0.804,4.937,2.450,1.660,0.587,-2.743
-3.759,1.537,-0.241,1.117,0.528,-1.883
-3.045,1.044,0.526,-0.131,-0.189,0.515
-1.729,3.826,0.612,-0.967,-0.380,2.125
1.432,9.203,3.782,-0.996,-0.720,2.313
5.080,13.173,5.601,-0.719,-0.522,1.990
6.871,14.959,6.918,-0.283,-0.098,0.705
5.957,14.370,5.774,0.744,0.093,-0.654
4.113,10.731,5.424,1.264,0.452,-2.145
-0.345,5.866,2.503,1.459,0.492,-2.306
-2.284,3.476,0.449,1.057,0.717,-1.833
-2.634,1.853,-0.494,0.083,0.124,-0.331
-0.919,5.009,-0.044,-0.545,-0.159,1.822
0.848,7.752,3.528,-1.625,-0.668,1.748
3.764,10.999,6.679,-1.191,-0.778,1.731
4.171,12.637,7.320,-1.048,-0.224,0.770
5.272,14.250,7.933,0.120,0.078,0.261
2.978,10.491,6.908,0.909,0.425,-1.271
