accX,accY,accZ,gyroX,gyroY,gyroZ
-3.136,4.860,3.858,-0.119,-1.296,0.334
-3.045,4.175,4.600,-0.228,-1.716,0.293
-2.883,3.716,6.851,-1.877,-0.616,0.494
-2.782,3.079,7.785,-1.727,-1.872,-0.179
-1.499,3.060,12.061,-2.217,-1.277,-0.053
0.292,1.585,16.639,-1.632,-0.810,-0.150
-0.919,1.441,18.056,-0.632,-0.491,-0.635
-2.404,1.010,14.919,1.043,0.991,-0.365
-2.054,1.120,12.243,1.785,0.946,-0.197
-0.857,1.518,7.703,1.418,1.378,-0.129
-1.891,1.317,3.437,1.451,0.865,0.221
-2.212,1.346,2.766,-0.607,0.227,0.325
-2.490,2.792,3.566,-1.142,0.016,0.508
-0.833,1.465,7.550,-2.078,-1.497,0.019
0.000,-0.469,14.081,-2.692,-1.653,-0.583
0.000,-2.049,17.338,-1.421,-1.995,-1.024
0.536,-2.543,19.061,0.127,0.053,-0.345
-1.403,-1.422,14.460,1.536,1.926,0.274
-1.168,-0.608,11.999,1.682,1.742,0.195
-1.484,0.704,8.197,2.014,1.645,0.233
-2.346,1.968,4.203,1.790,1.065,0.280
-0.910,2.155,3.212,0.395,-0.028,0.560
-1.973,2.643,2.518,-0.658,-0.295,0.270
-2.140,2.471,5.328,-1.537,-0.473,0.176
-1.551,1.676,10.710,-1.621,-1.802,0.079
-0.311,1.978,15.413,-1.609,-1.204,0.208
-0.771,1.288,18.621,-1.075,-0.718,-0.362
0.105,0.627,16.217,1.135,1.103,0.042
-0.781,1.944,11.802,1.811,1.297,0.281
-0.953,2.270,8.757,1.895,1.147,-0.076
