accX,accY,accZ,gyroX,gyroY,gyroZ
-11.435,7.532,-12.269,0.069,3.995,0.671
-5.986,5.540,-7.055,-1.160,3.017,0.799
-1.092,2.150,0.913,-0.888,3.089,0.999
1.872,1.302,3.178,0.103,-0.001,0.293
1.192,0.441,0.023,1.953,-1.218,-0.589
-1.987,-0.326,-6.734,3.007,-0.393,-0.432
-5.847,0.752,-14.036,1.322,-0.463,-0.378
-2.653,2.289,-20.998,0.094,-0.932,0.099
-1.274,0.752,-19.246,-0.438,0.497,0.423
-4.223,2.231,-12.801,-0.974,2.154,0.861
-2.768,2.926,-4.038,-1.465,2.161,0.613
0.239,0.733,0.933,-0.941,2.494,0.571
1.676,0.268,3.011,0.527,0.623,0.324
1.935,-1.973,0.530,1.551,-2.474,-0.483
-4.578,0.168,-8.137,2.206,-3.215,-0.604
-5.243,0.287,-17.924,1.230,-2.284,0.485
-2.954,-2.591,-20.797,-0.291,-0.481,0.411
-2.562,-1.384,-19.456,-1.203,2.475,-0.361
-5.286,1.379,-12.901,-1.570,3.568,-0.476
-3.199,1.001,-0.988,-2.318,2.524,0.250
0.632,0.962,3.681,0.240,1.413,1.000
3.160,0.551,1.881,1.100,0.341,0.491
0.493,-0.196,-0.600,0.870,-2.519,0.102
-4.056,-0.220,-11.038,1.944,-3.417,0.030
-5.555,-0.311,-17.431,1.800,-2.895,0.017
-3.462,-2.873,-19.653,0.876,-1.042,0.361
-1.614,-4.195,-19.902,-0.802,1.400,-0.501
-5.363,-0.862,-13.543,-1.765,3.767,-1.008
-4.013,-0.215,-6.604,-2.721,2.827,-0.374
1.331,-0.005,3.126,-0.926,1.215,0.060
