accX,accY,accZ,gyroX,gyroY,gyroZ
-8.265,4.233,0.406,1.362,-2.487,0.067
-12.699,7.863,-4.344,1.708,3.341,0.430
-10.688,7.906,-8.089,0.436,3.008,1.304
-1.030,2.193,1.210,0.072,1.772,0.438
-2.878,4.137,-2.520,1.341,2.147,0.136
-0.412,2.241,0.320,0.784,-0.487,-0.020
-1.259,1.618,-1.941,1.023,-1.185,-0.364
-3.725,-0.062,-8.596,3.357,-0.634,0.076
-6.340,-1.188,-11.618,0.659,-2.316,-0.717
-8.629,-2.720,-17.397,-0.126,-0.241,0.120
-7.044,-3.357,-17.378,-0.287,0.110,0.131
-3.165,-2.404,-15.856,-0.321,2.493,-0.354
-3.955,-0.412,-8.850,-1.341,1.959,-0.869
-2.289,-0.421,-2.079,-1.740,2.169,-0.692
0.776,0.670,0.478,-0.470,0.964,-0.145
0.900,0.737,0.952,-0.221,-0.042,-0.042
-1.638,1.226,-3.320,0.771,-2.187,-0.240
-4.372,0.666,-12.044,1.376,-1.440,0.131
-6.081,0.498,-16.617,1.219,-2.204,-0.148
-3.558,-3.146,-15.228,0.871,1.111,0.407
-2.088,-3.395,-16.650,-0.246,1.138,-0.154
-2.974,-1.144,-11.302,-1.014,1.451,-0.448
-1.848,-0.608,-8.218,-1.481,1.844,-0.819
-0.062,0.359,-1.275,-1.735,1.097,-0.443
1.978,1.556,-0.073,-0.488,0.998,0.168
0.996,1.317,0.818,0.744,-0.891,0.272
-1.657,0.086,-5.019,1.331,-2.186,-0.665
-2.356,-0.910,-9.468,0.940,-1.644,0.212
-5.258,-1.901,-14.218,1.665,-1.598,0.115
-5.195,-2.873,-17.306,0.646,-0.758,0.186
