accX,accY,accZ,gyroX,gyroY,gyroZ
-0.105,5.301,9.293,-2.036,-0.904,-0.260
-1.686,6.483,11.553,0.276,-0.713,-0.233
0.694,8.365,15.226,1.340,-0.915,-0.328
0.153,7.561,9.178,3.340,-1.648,-1.179
-3.917,3.855,0.851,2.161,0.174,-1.710
-3.893,2.490,-0.830,-0.049,-0.154,0.033
-2.303,2.945,0.344,-1.773,0.028,0.567
-0.589,3.098,5.855,-3.133,-0.299,0.446
-1.963,-0.273,10.284,-3.961,-0.632,-0.631
2.016,0.115,12.583,-3.431,-1.647,-0.077
2.763,-3.634,19.861,-1.775,-2.259,-0.827
2.739,-3.812,19.330,-0.148,-1.141,-0.474
4.429,-1.695,15.341,2.575,1.124,0.115
2.241,-1.384,11.127,3.823,1.336,-0.629
0.637,0.268,7.349,3.612,1.283,-0.752
-1.781,3.223,0.334,2.292,0.916,-0.741
-2.495,3.261,-1.069,-0.671,-0.060,-0.257
-1.164,3.457,1.105,-1.860,-0.739,0.341
0.359,0.977,7.378,-3.637,-1.711,-0.320
1.312,-1.700,13.368,-3.760,-1.893,-0.458
3.898,-3.476,18.899,-2.981,-1.703,-0.236
5.459,-3.146,19.780,0.430,0.095,-0.095
4.903,-3.117,16.768,1.994,1.009,-0.046
1.815,-2.634,14.790,2.617,2.042,-0.321
-1.437,1.240,3.513,1.451,2.703,-0.272
-1.039,3.840,0.832,2.281,1.497,0.224
-0.958,4.827,0.377,0.649,-0.006,0.263
-2.021,2.758,2.101,-2.071,-1.109,-0.023
0.627,1.882,6.703,-2.722,-2.064,0.311
3.390,-0.321,10.749,-4.026,-1.782,0.070
