accX,accY,accZ,gyroX,gyroY,gyroZ
-7.315,-6.259,5.416,-1.218,-0.562,-1.341
-7.315,-6.259,5.416,-0.871,0.046,-0.479
-7.315,-6.259,5.416,-2.485,-2.166,-1.403
-7.012,-2.606,9.158,0.272,-0.031,1.014
-4.675,-3.678,6.437,0.031,-1.623,1.586
-4.560,-3.640,5.019,-0.757,-1.363,1.186
-6.552,-3.908,8.832,-0.094,0.219,0.119
-8.640,-2.261,10.844,0.816,0.502,0.406
-4.655,-4.330,8.545,1.568,0.515,0.632
-4.636,-2.376,8.449,1.311,-0.635,0.480
-4.062,-2.989,8.066,1.749,-0.386,0.700
-4.062,-2.989,8.066,-0.061,-0.309,0.554
-5.472,-3.166,8.387,-0.960,0.197,0.266
-4.490,-1.717,8.431,-1.737,-0.128,0.616
-4.118,-2.441,9.399,-1.021,0.785,0.067
-3.835,-1.828,8.737,-0.632,-0.290,0.327
-4.215,-1.717,8.286,-0.694,-0.084,0.267
-5.853,-2.349,9.406,-0.953,0.734,-0.027
-5.702,-2.440,11.629,-0.760,-0.123,-0.023
-5.466,-2.523,8.679,0.748,0.520,-1.167
-5.753,-2.467,10.455,1.913,0.227,-0.365
-6.779,-2.964,7.497,2.216,0.273,0.595
-5.546,-4.015,7.034,0.532,0.067,1.588
-4.837,-4.617,6.597,-0.463,-0.568,1.085
-5.556,-5.676,8.150,-2.501,-0.862,0.275
-4.221,-1.368,7.041,-1.917,-0.762,1.337
-3.259,-2.331,8.795,-0.441,-0.486,0.076
-3.582,-2.426,8.172,-0.353,-0.703,0.114
-3.930,-4.021,9.302,-0.838,0.071,-0.380
-5.626,-2.800,11.459,-0.934,0.176,-1.053
