accX,accY,accZ,gyroX,gyroY,gyroZ
-6.020,-1.848,10.000,0.901,-0.661,-2.331
-6.020,-1.848,10.000,0.901,-0.661,-2.331
-6.020,-1.848,10.000,0.478,0.221,-1.068
-2.797,-1.973,5.422,0.049,1.618,-1.053
-6.456,-8.200,8.813,-2.120,2.182,-2.010
-9.675,-9.483,11.476,-2.862,1.702,-1.715
-5.460,-3.372,9.273,-1.164,-1.329,-0.895
-7.223,-3.947,8.430,0.063,0.072,0.174
-5.096,-3.812,5.039,-1.421,-1.910,1.413
-7.357,-4.349,9.445,-0.628,-0.366,0.838
-9.598,-3.851,9.081,0.602,-0.100,1.317
-7.094,-4.117,5.552,1.347,1.617,0.773
-9.917,-3.886,7.303,1.411,0.741,0.833
-8.774,-4.482,6.012,1.810,0.203,1.912
-5.548,-4.147,2.247,1.782,-0.028,1.122
-5.992,-4.362,3.979,-0.908,-1.300,-0.554
-9.229,-4.223,7.182,-2.046,1.225,-0.928
-6.363,-1.372,6.007,-2.289,-0.382,-0.195
-7.729,-4.285,8.317,-1.573,0.036,0.173
-5.762,-3.489,6.775,-1.322,-0.373,-0.159
-6.656,-3.242,7.311,-1.172,-0.143,-0.225
-9.618,-3.428,9.026,0.362,-0.168,-0.845
-9.015,-0.968,6.501,0.500,-0.406,-0.184
-8.035,-2.554,7.154,1.414,0.778,0.823
-7.049,-3.874,8.094,1.624,0.223,0.386
-6.938,-3.420,6.969,2.159,0.807,0.753
-6.406,-4.760,5.545,1.328,0.592,1.103
-7.026,-5.492,6.429,-0.343,-0.148,0.009
-6.341,-3.987,5.353,-0.587,-0.758,-1.065
-8.838,-3.452,5.336,-1.594,0.051,-0.761
