accX,accY,accZ,gyroX,gyroY,gyroZ
-6.295,-5.379,8.742,-1.359,0.092,-0.140
-6.295,-5.379,8.742,-1.359,0.092,-0.140
-6.295,-5.379,8.742,-1.718,-0.219,0.590
-4.541,-3.468,10.518,-0.745,-0.028,1.110
-4.962,-4.426,11.859,-0.360,-0.414,0.876
-4.770,-2.222,10.020,0.329,-0.721,-0.012
-4.311,-1.149,8.909,0.938,0.858,0.466
-4.004,-4.368,10.326,1.416,-0.152,-0.045
-4.675,-4.560,5.633,1.496,0.547,-0.423
-5.441,-5.556,4.311,-0.055,0.835,-0.720
-7.568,-5.671,8.200,-1.345,1.550,-0.457
-6.113,-3.407,6.277,-1.454,-0.111,0.359
-6.521,-3.529,5.914,-0.981,1.075,-0.426
-6.314,-2.893,5.653,-0.801,-0.357,-0.082
-6.112,-2.599,5.915,-0.948,-0.437,-0.061
-9.914,-3.567,8.424,0.311,1.080,-0.378
-10.577,-3.817,7.707,0.777,0.853,0.151
-8.308,-4.107,5.975,1.513,1.052,0.171
-7.510,-3.009,4.925,1.673,0.459,0.177
-6.891,-4.302,4.342,1.608,0.760,0.631
-7.996,-5.657,4.735,-0.071,0.389,0.504
-7.678,-6.723,4.968,-0.823,-0.565,0.207
-5.492,-4.552,3.694,-1.149,-0.286,-0.781
-7.031,-3.486,4.488,-0.186,0.525,-1.367
-7.071,-3.581,4.739,-0.610,-0.587,-0.924
-9.048,-3.390,5.233,-0.107,-0.417,-1.173
-11.111,-3.557,5.218,0.432,0.426,-0.403
-10.390,-3.875,6.446,0.093,0.009,1.038
-6.840,-3.618,5.326,1.043,0.836,0.846
-8.033,-3.529,6.434,1.233,0.413,0.013
