accX,accY,accZ,gyroX,gyroY,gyroZ
-7.375,-2.781,4.001,-1.808,-0.967,-0.514
-7.375,-2.781,4.001,-1.808,-0.967,-0.514
-7.375,-2.781,4.001,-1.274,0.722,1.243
-4.406,-6.399,11.150,-2.244,3.249,0.067
-3.774,-2.318,11.208,-2.162,-0.812,1.491
-3.161,-3.506,7.146,-0.521,-1.665,1.429
-3.678,-3.161,6.533,-0.507,-0.939,1.132
-5.058,-2.184,7.587,-1.461,-1.105,0.044
-6.782,-2.261,9.713,-1.094,0.304,-0.436
-6.993,-1.360,11.246,-0.083,-0.081,0.295
-3.851,-3.602,9.598,1.169,1.409,0.060
-3.851,-3.602,9.598,1.606,-0.518,0.032
-6.141,-3.130,8.577,2.305,-2.176,1.107
-4.669,-4.466,5.486,1.506,-0.802,0.595
-4.822,-4.807,6.598,-0.370,1.256,-0.215
-7.086,-2.420,7.615,-1.158,1.784,-0.251
-5.381,-1.073,5.799,-1.853,1.627,0.131
-6.673,-1.055,8.126,-0.752,0.585,-0.178
-7.071,-0.663,6.657,-0.363,0.770,0.028
-8.284,-1.281,7.143,-0.793,0.317,0.166
-6.984,-1.756,8.040,-0.018,0.649,-0.644
-7.131,-1.708,8.910,2.372,0.940,-1.989
-8.412,-1.882,8.337,2.705,0.625,-0.683
-8.495,-1.141,8.245,2.128,-0.082,0.126
-8.090,-3.150,6.268,1.601,-0.809,1.666
-7.108,-3.004,4.869,0.921,-0.588,1.314
-10.266,-3.229,4.325,-0.895,0.085,-0.116
-6.624,-1.094,5.400,-1.121,0.667,-0.033
-10.142,-2.925,7.109,-0.654,1.978,-0.183
-7.216,-1.563,5.291,-1.239,0.199,-0.726
