accX,accY,accZ,gyroX,gyroY,gyroZ
9.598,-5.505,5.797,1.121,-1.484,-1.262
9.598,-5.505,5.797,1.121,-1.484,-1.262
9.598,-5.505,5.797,1.137,-0.800,0.079
8.181,-3.008,6.303,1.707,-0.029,-0.317
8.487,-2.682,6.744,2.602,-0.196,-0.360
6.667,-4.675,5.843,2.857,-0.735,0.119
7.280,-3.104,4.502,2.437,0.405,0.510
6.610,-3.736,5.019,0.706,0.646,0.507
6.571,-3.966,3.391,0.059,-0.407,0.715
9.694,-6.648,5.326,-0.630,-0.524,1.600
7.261,-1.705,2.491,-1.575,0.086,0.283
9.674,-2.253,5.689,0.115,-0.116,-0.228
7.598,-2.257,3.831,0.825,-0.155,0.004
7.227,-1.242,2.947,1.169,-1.012,-0.039
11.641,-4.030,5.935,1.507,-0.695,-0.378
10.811,-5.082,7.431,1.912,0.181,-0.692
7.483,-3.605,4.125,0.994,0.113,-0.650
8.915,-4.186,4.781,1.189,-0.662,-0.196
7.188,-2.657,3.633,0.735,-0.055,-1.079
6.897,-3.680,2.819,0.107,0.301,-0.303
8.334,-4.745,2.800,-0.182,0.125,0.480
9.936,-4.585,4.401,-0.846,0.263,1.848
10.108,-2.254,4.511,-1.686,0.250,1.032
9.741,-1.219,4.393,-1.288,0.516,-0.055
7.190,-1.603,3.344,-0.610,0.155,0.561
9.098,-0.143,3.667,-0.302,0.220,0.038
13.118,-1.299,6.048,0.340,-0.051,-0.403
12.768,-1.729,5.051,0.569,0.857,-2.052
8.545,-2.640,5.111,0.892,0.709,-2.171
9.185,-3.674,6.245,1.727,-0.138,-0.368
