accX,accY,accZ,gyroX,gyroY,gyroZ
-10.532,-5.806,-0.311,-1.173,0.248,-1.437
-10.532,-5.806,-0.311,-1.173,0.248,-1.437
-10.532,-5.806,-0.311,-2.745,4.035,-2.112
-16.093,-12.664,10.154,-1.519,1.355,-5.838
-12.740,-5.633,8.142,0.626,-1.399,-2.248
-9.292,-6.993,3.468,-0.114,-3.621,1.727
-9.637,-7.299,4.962,-1.362,-0.978,-0.367
-9.675,-5.288,5.882,-0.195,0.722,0.136
-8.928,-8.391,3.889,1.305,1.464,1.892
-8.257,-9.503,4.751,1.637,2.302,1.217
-6.897,-6.993,3.008,0.899,0.708,2.031
-4.628,-6.951,2.613,-0.044,-0.191,0.736
-5.709,-7.566,2.945,-0.734,0.110,-0.794
-5.270,-4.577,3.870,-1.157,-0.973,-2.827
-8.080,-6.621,4.356,-0.716,-0.728,-1.522
-7.688,-5.672,5.042,-0.839,-0.355,-1.547
-7.395,-5.149,3.956,-0.701,-1.870,-0.145
-8.192,-7.947,3.980,-0.508,-1.455,0.186
-8.497,-7.954,4.452,-0.045,-0.516,0.087
-6.776,-4.124,3.194,0.163,-0.514,0.452
-7.649,-7.754,2.936,0.446,1.107,0.659
-8.637,-7.076,3.951,0.572,0.403,1.954
-5.531,-7.214,3.024,0.082,-0.790,2.357
-4.516,-7.582,2.761,-0.591,-0.061,-0.061
-7.613,-10.112,2.938,-1.207,0.854,-1.181
-6.848,-3.418,2.423,-1.506,-0.550,-0.276
-7.811,-7.009,3.832,-1.634,-0.217,-0.473
-5.370,-5.609,4.400,-1.005,-1.299,-0.392
-5.446,-5.886,4.222,-0.572,-0.918,-0.685
-8.882,-7.472,4.870,0.434,0.064,-1.655
