accX,accY,accZ,gyroX,gyroY,gyroZ
-5.256,-4.977,7.969,-1.685,-1.185,0.338
-5.256,-4.977,7.969,-1.685,-1.185,0.338
-5.256,-4.977,7.969,0.276,0.247,-0.719
-2.050,-4.215,6.476,-0.113,1.678,-0.492
-4.062,-7.625,10.824,-0.963,0.468,0.512
-1.341,-4.062,7.663,-0.506,-0.572,-0.288
-5.077,-6.686,10.844,-0.134,1.306,-1.177
-3.698,-3.755,8.276,-0.416,-0.758,-1.212
-5.479,-3.602,6.648,0.361,0.904,-0.474
-5.288,-3.468,7.682,0.205,1.260,-0.623
-6.820,-5.058,11.725,0.639,-0.042,0.718
-4.196,-5.096,9.579,1.034,-0.442,0.235
-3.216,-6.032,8.008,1.182,2.308,-2.006
-4.418,-2.456,8.643,0.853,0.866,-0.939
-3.935,-4.175,8.754,1.604,0.087,0.904
-3.895,-6.498,7.764,0.763,-0.257,0.592
-3.610,-7.196,6.838,-0.779,-0.634,-0.145
-4.090,-3.754,4.734,-0.865,-0.859,-1.741
-6.598,-5.409,7.046,-0.870,1.164,-0.831
-5.051,-4.904,7.695,-1.309,-0.294,-1.407
-5.490,-4.168,7.729,-1.161,-0.211,-0.727
-5.981,-4.304,9.033,-0.657,0.240,-0.878
-6.668,-4.167,10.235,0.320,0.188,0.671
-4.067,-4.120,8.263,1.296,0.170,0.811
-5.079,-6.128,10.140,1.870,2.590,0.360
-5.553,-3.936,9.580,1.598,0.594,-0.095
-4.985,-5.482,7.110,2.536,0.695,1.084
-4.336,-5.297,6.062,0.458,-0.353,0.431
-5.546,-6.659,7.195,-0.741,0.089,-0.095
-5.621,-2.678,5.445,-1.146,-0.248,-1.024
