accX,accY,accZ,gyroX,gyroY,gyroZ
-7.141,-3.047,7.311,-0.010,-0.498,0.381
-7.141,-3.047,7.311,-0.010,-0.498,0.381
-7.141,-3.047,7.311,-0.462,0.977,-0.454
-6.341,-6.303,5.000,-0.061,0.633,0.036
-4.541,-8.602,6.744,-1.847,0.447,-0.944
-6.552,-8.027,8.257,-2.003,0.293,-1.151
-5.230,-4.157,8.181,-0.806,-1.086,0.512
-5.882,-5.728,6.667,0.378,-1.786,0.877
-4.272,-4.598,4.828,0.006,-0.482,0.285
-4.713,-6.188,6.993,0.299,1.124,-0.294
-7.146,-6.131,10.192,1.945,0.660,-0.241
-7.146,-6.131,10.192,1.993,0.483,-0.370
-5.884,-6.096,7.536,0.820,0.066,-0.093
-5.598,-3.806,5.895,1.237,0.579,0.240
-5.060,-4.981,5.685,0.272,-0.204,0.861
-4.361,-7.431,6.159,-0.785,-0.053,0.329
-5.110,-7.650,7.490,-1.837,-0.420,-1.016
-5.281,-4.051,6.812,-1.516,-0.376,-1.038
-7.380,-5.148,8.966,-0.873,-1.572,0.781
-4.537,-4.539,5.503,-0.625,-1.437,0.769
-4.044,-5.195,5.273,-1.274,-0.050,-0.537
-7.454,-7.206,9.434,-0.939,1.126,-1.589
-8.984,-4.448,8.762,0.328,0.153,0.443
-6.218,-4.500,7.029,0.874,0.801,1.131
-6.659,-7.011,9.052,1.870,0.984,0.609
-6.656,-5.837,6.537,2.275,0.855,0.924
-4.501,-6.715,4.408,0.610,-0.135,1.338
-4.716,-6.962,5.641,-1.020,-0.398,0.181
-4.254,-6.232,6.318,-0.830,-0.205,-1.085
-7.272,-7.774,6.554,-1.087,0.659,-1.224
