accX,accY,accZ,gyroX,gyroY,gyroZ
6.067,-4.637,2.911,-0.844,0.066,0.610
6.067,-4.637,2.911,-0.844,0.066,0.610
6.067,-4.637,2.911,-0.819,-1.040,0.950
5.230,-1.264,10.039,0.775,-0.720,0.196
5.345,-2.682,11.265,1.090,0.535,0.800
7.797,-2.261,10.096,2.412,-0.331,0.226
6.878,-2.606,8.219,2.435,0.387,0.242
6.341,-3.832,8.928,1.309,0.233,-0.496
4.138,-2.452,7.050,1.146,-0.030,-0.483
4.541,-3.678,4.751,0.605,-0.925,0.276
6.744,-3.717,6.188,-0.668,-0.816,-0.542
7.932,-4.790,6.974,-1.317,-0.054,0.205
8.756,-2.619,6.351,-2.116,-0.883,-0.222
7.790,-2.918,6.723,-2.323,-0.204,0.409
7.494,-0.762,7.049,-1.613,0.194,0.453
6.876,0.317,8.655,-0.713,0.930,0.215
8.432,-0.582,11.105,0.973,-0.831,0.016
7.000,-2.563,7.953,2.133,0.097,0.232
8.389,-3.933,7.927,2.648,0.001,-0.105
7.882,-2.758,6.843,1.726,0.124,-0.454
7.048,-3.112,5.324,1.413,0.364,-0.726
7.958,-4.166,3.304,0.832,0.389,-0.300
6.905,-3.881,3.628,-0.410,-0.756,1.413
9.229,-1.425,3.095,0.254,-1.316,2.298
11.520,-1.767,3.879,-1.810,-0.214,1.260
8.268,-1.667,5.599,-1.400,-0.084,0.375
7.509,-1.665,4.378,-1.353,-0.160,0.920
11.110,-0.939,5.771,-0.702,-0.610,1.386
11.839,1.146,6.129,-0.524,0.440,-0.800
9.750,-2.296,7.339,2.335,-0.419,-1.390
