accX,accY,accZ,gyroX,gyroY,gyroZ
9.303,-2.878,5.793,2.903,0.396,-1.147
9.303,-2.878,5.793,2.903,0.396,-1.147
9.303,-2.878,5.793,1.660,0.893,-0.093
9.081,-5.288,9.522,1.750,1.174,-0.248
7.453,-3.199,7.299,0.272,1.844,-1.251
4.234,-4.349,5.767,2.078,-0.978,0.808
4.598,-3.563,4.924,2.633,-0.875,0.748
6.954,-4.100,4.617,-0.346,-0.991,0.667
8.104,-1.724,4.081,-2.690,-0.345,-0.723
6.495,-1.226,5.997,-1.076,-0.771,0.222
7.759,-1.379,4.924,-0.531,-0.371,0.370
7.759,-1.379,4.924,-1.125,-0.183,-0.076
7.661,-1.019,5.745,-0.259,-0.508,1.156
10.981,-0.635,7.377,0.249,-0.637,0.991
9.737,-1.287,8.138,1.017,0.579,-0.308
7.837,-3.092,7.181,1.693,-0.074,-0.504
7.571,-3.138,6.646,1.838,-0.189,-0.360
7.594,-3.118,5.951,2.036,-0.325,-0.630
7.177,-2.924,4.964,1.335,-0.305,-1.132
7.402,-3.654,4.669,0.136,-0.229,-1.094
8.628,-4.177,5.194,-0.585,1.055,1.625
7.779,-0.659,2.608,-0.241,1.253,0.998
9.941,-2.954,5.825,-1.175,0.090,0.877
7.564,-2.228,5.347,-0.991,-0.388,1.390
7.711,-2.879,6.482,-1.095,0.079,2.343
10.037,-1.946,7.108,0.246,-0.589,2.653
9.802,-1.903,7.779,1.698,-1.104,0.686
8.008,-2.708,6.430,1.744,-0.904,-0.821
8.017,-3.499,6.612,1.648,-1.607,-1.166
6.622,-4.090,7.726,1.659,-0.816,-0.836
