accX,accY,accZ,gyroX,gyroY,gyroZ
-6.440,-4.442,3.749,-1.658,0.241,-1.229
-6.440,-4.442,3.749,-1.658,0.241,-1.229
-6.440,-4.442,3.749,-1.210,1.409,0.144
-2.031,-2.261,6.399,-0.772,0.176,-0.362
-5.383,-5.613,9.215,-0.823,0.365,-0.351
-4.847,-3.008,7.529,-0.303,0.207,-0.452
-6.571,-3.621,8.870,-0.146,0.309,-0.438
-7.625,-3.602,9.771,0.225,0.446,-0.016
-5.920,-3.487,8.621,1.088,0.249,0.292
-7.108,-5.479,10.365,1.756,1.394,0.701
-6.993,-5.518,10.537,1.642,0.469,1.075
-6.993,-5.518,10.537,2.391,0.664,0.206
-3.492,-4.222,2.270,1.511,0.679,-0.321
-5.530,-6.026,6.037,-1.736,0.324,-1.653
-6.957,-3.898,8.753,-2.262,-0.896,-1.883
-7.746,-4.081,8.297,-0.943,0.019,0.000
-5.654,-4.507,7.672,-1.940,-1.618,0.562
-3.996,-4.054,7.239,-1.853,-1.410,0.061
-6.702,-4.164,7.204,-0.506,0.303,-1.409
-9.413,-2.128,8.883,-0.206,-0.556,0.551
-8.002,-4.523,10.183,1.796,-0.089,1.237
-5.640,-6.696,9.329,2.492,1.698,0.423
-6.260,-4.160,7.695,2.396,1.556,-0.699
-5.894,-3.834,6.846,1.023,0.658,1.595
-5.402,-6.158,7.686,-0.080,-0.461,1.623
-5.062,-5.620,5.116,-0.930,-0.928,-0.255
-5.251,-3.382,3.225,-1.455,-1.303,-1.441
-7.801,-5.278,8.119,-2.255,-0.238,-1.009
-6.733,-4.320,7.982,-1.677,-0.662,-1.387
-7.989,-3.919,7.577,-0.876,0.324,-1.018
