accX,accY,accZ,gyroX,gyroY,gyroZ
-5.407,-0.714,11.059,-0.560,-1.194,-0.040
-5.407,-0.714,11.059,-0.560,-1.194,-0.040
-5.407,-0.714,11.059,-1.933,1.371,-2.120
-7.568,-7.108,11.361,-1.359,-0.436,-0.169
-5.134,-5.077,9.311,-1.169,-1.586,0.188
-4.272,-3.947,7.510,-0.500,0.535,0.734
-3.736,-4.349,9.809,-0.002,-0.561,0.810
-3.295,-4.291,6.782,0.565,-0.766,0.164
-4.694,-5.537,7.874,0.097,0.554,-0.534
-5.307,-5.958,10.345,0.554,0.538,-0.627
-3.908,-3.832,8.200,1.477,0.749,0.144
-3.506,-5.728,8.046,1.160,0.752,-0.465
-3.673,-3.835,8.900,1.789,0.606,0.055
-2.618,-5.226,6.362,0.524,0.227,0.136
-4.364,-6.711,8.184,-0.191,-0.150,0.209
-3.780,-5.582,8.801,-1.307,-1.318,-0.590
-5.093,-5.518,7.563,-1.336,-0.968,0.177
-3.734,-6.837,11.761,-1.232,-1.020,-0.975
-5.345,-3.129,7.603,-0.477,-0.106,-1.146
-4.432,-4.204,8.197,-0.659,-0.300,-0.207
-5.839,-4.757,10.232,-0.166,0.571,-0.665
-5.386,-5.040,11.199,0.850,-0.368,-0.207
-3.672,-4.355,7.942,1.281,0.524,0.231
-4.471,-6.640,12.593,1.589,0.252,0.399
-4.700,-5.728,9.213,2.627,-0.828,1.059
-4.021,-5.740,6.262,1.533,-0.778,0.978
-2.713,-4.903,4.265,0.293,-0.427,0.406
-4.879,-6.620,6.838,-2.598,0.577,-0.566
-5.016,-3.422,9.326,-2.219,-0.023,-0.204
-5.223,-4.744,10.684,-1.342,-0.654,0.766
