accX,accY,accZ,gyroX,gyroY,gyroZ
5.585,-4.210,5.121,-1.649,1.163,-0.585
5.585,-4.210,5.121,-0.027,-0.127,0.063
5.585,-4.210,5.121,-1.397,-0.424,0.680
7.491,-2.050,7.165,-1.062,-0.180,0.253
8.027,-0.057,6.341,0.253,-1.058,-0.227
12.031,-1.130,7.165,1.091,-0.309,-0.920
11.131,-2.644,6.054,2.147,-0.590,-0.093
9.196,-4.368,3.104,2.175,-0.457,-0.408
10.690,-4.445,5.288,2.066,-0.517,-0.797
5.249,-5.019,3.334,0.895,0.287,-0.654
5.824,-4.732,3.659,0.552,-0.234,-0.169
7.510,-5.154,4.713,-0.468,-0.027,0.256
7.927,-4.039,2.734,-0.552,0.551,1.023
7.401,-2.697,0.675,-1.164,-0.376,1.282
9.047,-2.050,3.204,-0.663,0.712,1.433
8.429,-2.709,3.286,-1.352,0.507,0.429
7.925,-2.376,4.365,-1.375,0.790,0.303
9.921,-3.287,5.016,-0.286,0.250,0.080
10.290,-4.883,5.645,0.150,-0.201,0.070
6.961,-2.842,2.548,0.190,-0.081,-0.615
7.864,-4.631,4.877,0.350,-0.075,0.287
8.368,-4.004,5.295,2.223,-3.079,0.126
13.487,-10.874,0.787,2.321,-0.928,5.485
4.342,-7.325,1.371,-0.257,0.236,-1.410
8.039,-10.531,3.809,-0.366,-1.169,-0.116
3.242,-5.076,1.605,0.234,-1.027,-1.337
4.918,-9.668,4.939,0.155,-0.430,-0.128
6.779,-4.543,2.087,0.919,-0.223,-0.239
7.056,-4.280,4.298,0.063,-0.496,0.502
9.083,-2.460,4.500,1.380,-0.361,0.167
