accX,accY,accZ,gyroX,gyroY,gyroZ
-10.393,-5.545,3.678,0.094,-0.890,-0.307
-10.393,-5.545,3.678,0.094,-0.890,-0.307
-10.393,-5.545,3.678,-3.255,1.233,-2.506
-10.633,-8.889,16.553,-0.127,-0.255,-2.287
-8.104,-3.659,4.866,-0.427,0.115,-0.006
-9.560,-3.372,8.602,-0.194,0.241,0.623
-8.698,-3.908,6.035,1.632,0.280,1.994
-7.280,-5.134,5.307,1.304,0.453,1.909
-6.801,-7.395,6.859,-0.264,-0.191,1.204
-5.422,-6.226,5.920,-0.591,0.124,0.509
-4.157,-3.008,4.770,-0.669,-0.182,-0.490
-5.441,-4.732,5.134,-0.527,0.411,-0.657
-5.441,-4.732,5.134,-1.557,-0.950,-0.990
-6.212,-4.730,7.308,-1.322,-0.737,-1.331
-9.644,-5.015,8.131,-0.390,-0.063,-0.757
-9.457,-3.801,7.736,0.191,-0.239,0.592
-6.729,-6.198,7.523,0.975,1.393,0.823
-7.685,-5.907,8.733,1.648,1.898,-0.044
-7.239,-5.763,7.245,2.079,0.117,1.985
-4.683,-6.574,5.786,2.019,-0.339,2.433
-4.198,-5.310,5.445,-0.758,-1.205,0.755
-6.066,-4.864,7.680,-1.669,-0.847,-0.082
-4.498,-0.845,7.090,-1.003,-0.997,0.283
-5.654,-4.152,9.200,-1.030,-0.433,0.540
-4.390,-1.589,7.986,-1.298,-1.226,0.374
-5.122,-1.650,9.112,-0.494,-0.003,0.076
-6.855,-0.981,12.573,0.915,0.929,0.335
-4.451,-0.923,10.424,0.677,-0.700,0.504
-3.038,-2.054,8.162,1.010,-0.458,-0.040
-4.329,-1.843,9.696,1.156,-0.172,-0.580
