accX,accY,accZ,gyroX,gyroY,gyroZ
-4.676,-3.832,6.231,-0.849,-0.568,-0.194
-4.676,-3.832,6.231,-0.849,-0.568,-0.194
-4.676,-3.832,6.231,-2.459,0.829,0.652
-4.387,-4.885,10.844,-1.448,-0.165,0.579
-4.560,-4.311,7.721,-0.280,-1.241,0.914
-3.870,-4.138,5.575,-0.517,-0.962,0.812
-5.115,-6.111,7.069,-1.923,-0.879,0.351
-7.204,-5.805,10.096,-1.130,-0.619,-0.100
-5.690,-2.778,8.410,-0.391,-1.185,0.135
-7.817,-4.387,9.100,1.167,0.228,0.755
-7.989,-4.560,8.564,1.402,-0.395,1.622
-8.219,-5.843,7.184,0.903,-0.508,2.264
-4.148,-5.785,5.363,0.063,-0.353,1.381
-5.005,-6.101,6.649,-0.829,0.933,-0.385
-5.941,-4.794,7.658,-1.212,-0.245,-0.486
-7.371,-5.634,7.033,-0.764,1.248,0.495
-4.389,-4.605,7.396,-1.471,-0.689,0.657
-4.966,-4.256,6.694,-0.792,-0.408,-0.110
-5.293,-4.859,6.848,-1.012,-0.758,-0.419
-7.975,-4.641,9.474,-0.633,-0.207,-1.208
-9.412,-3.517,8.377,0.318,0.217,-0.355
-6.941,-5.040,7.470,0.967,0.808,1.531
-5.917,-6.936,8.973,1.784,1.457,0.693
-6.325,-4.867,6.171,2.117,0.735,0.289
-5.506,-5.022,5.733,1.363,0.842,1.048
-4.124,-5.992,5.785,-0.634,-0.230,0.567
-4.303,-6.671,6.658,-1.052,-0.396,-0.416
-5.590,-4.619,6.622,-1.103,-0.341,-2.077
-7.420,-5.613,7.840,-1.269,0.130,-1.277
-6.556,-3.975,7.593,-0.251,-1.106,0.020
