accX,accY,accZ,gyroX,gyroY,gyroZ
9.012,-4.759,3.370,1.391,-0.792,-0.905
9.012,-4.759,3.370,1.391,-0.792,-0.905
9.012,-4.759,3.370,-2.190,-3.638,0.808
7.318,-6.322,12.721,-1.722,-0.479,-1.308
6.801,-6.322,10.039,-1.151,-0.403,-0.317
3.966,-0.709,5.671,-0.779,-0.668,-0.325
7.089,-3.180,7.797,0.194,-0.979,0.097
6.207,-1.245,5.422,1.182,-0.920,-0.760
8.008,-2.816,5.690,1.022,-0.042,-0.766
9.273,-3.736,6.035,1.156,0.340,-0.103
10.575,-4.368,6.150,1.170,0.360,-0.287
7.644,-3.104,4.579,1.629,0.002,0.404
9.219,-3.884,5.332,1.463,-1.041,-0.033
6.547,-2.414,4.311,1.591,-0.125,0.073
6.421,-2.556,2.164,1.596,0.720,0.490
10.799,-3.922,6.026,-0.410,-1.325,1.464
10.947,-3.972,5.059,-0.700,-1.220,1.313
7.007,-0.924,3.772,-1.468,-0.369,0.440
8.397,-1.075,4.382,-0.722,-0.048,0.181
8.216,-1.164,4.253,0.346,0.223,0.434
10.676,-1.680,3.694,0.946,-0.380,-0.111
12.226,-3.260,4.832,1.294,-0.600,-0.532
9.881,-3.257,3.121,1.419,0.259,-1.133
7.946,-3.442,2.955,0.794,-0.005,-1.148
7.576,-2.658,3.038,0.333,0.128,-0.719
6.351,-3.107,3.354,0.643,0.226,-0.390
9.120,-4.561,3.139,0.574,-0.362,0.958
9.033,-4.254,3.580,-0.058,0.179,0.806
8.950,-3.555,3.950,-1.292,0.498,1.045
8.927,-2.225,3.721,-1.663,0.481,0.514
