accX,accY,accZ,gyroX,gyroY,gyroZ
-6.629,-5.612,3.028,0.779,0.198,1.447
-6.629,-5.612,3.028,0.779,0.198,1.447
-6.629,-5.612,3.028,-1.129,-1.703,0.396
-4.962,-5.498,7.165,-0.454,-0.782,-0.016
-8.123,-5.728,7.893,0.094,-0.464,1.577
-7.108,-6.054,6.303,0.606,-0.372,1.774
-7.644,-8.104,9.828,0.833,-0.423,2.184
-5.307,-6.303,7.050,1.773,-1.016,1.568
-3.468,-5.230,4.521,1.067,0.023,0.756
-4.521,-4.579,5.230,-0.037,0.042,0.961
-6.916,-4.732,10.805,-1.712,0.377,-0.128
-5.499,-3.358,7.695,-1.124,0.626,0.790
-3.966,-4.701,7.936,-1.554,-0.188,0.285
-3.752,-4.182,7.203,-1.467,-0.690,-0.031
-6.357,-5.048,9.200,-1.735,-1.130,-0.278
-6.346,-4.888,10.409,-1.040,-0.599,-0.096
-5.261,-2.372,7.374,-0.243,-0.545,-0.232
-6.320,-3.686,8.681,0.984,1.319,0.161
-5.200,-4.707,6.150,2.396,1.361,0.729
-6.165,-4.947,5.607,0.597,0.311,0.820
-6.369,-6.410,7.369,-0.269,-0.012,1.016
-6.430,-6.737,7.443,-0.829,-0.657,0.513
-4.086,-4.268,5.259,-0.816,-0.662,-0.136
-5.124,-4.610,5.394,-0.956,-0.776,-0.420
-5.494,-4.396,5.924,-1.413,-0.583,-0.751
-7.992,-4.253,8.000,-1.147,-0.400,-1.179
-9.043,-4.042,9.212,-0.471,-0.110,-0.110
-6.215,-2.797,7.238,0.044,-0.202,0.549
-6.419,-5.291,9.996,2.427,1.722,-0.304
-5.649,-4.668,7.806,2.387,0.189,0.930
