accX,accY,accZ,gyroX,gyroY,gyroZ
10.390,-4.102,7.163,-0.524,0.903,-1.113
10.390,-4.102,7.163,-0.524,0.903,-1.113
10.390,-4.102,7.163,-1.445,-0.493,2.309
4.521,-6.495,3.812,-0.949,-1.075,1.038
3.583,-4.617,4.368,-1.350,1.428,0.044
5.709,-4.885,4.809,-0.865,0.855,0.113
10.135,-2.107,6.169,-0.358,1.545,-1.401
8.966,-5.652,7.989,1.066,0.548,-0.010
8.219,-5.594,6.169,1.999,-0.542,0.340
7.376,-1.648,4.119,0.993,-0.892,-0.777
8.564,-6.552,8.066,1.203,-0.054,-0.710
4.420,-5.111,3.404,1.205,-0.740,-0.003
6.280,-6.694,4.905,-0.919,0.256,-0.237
5.930,-7.649,4.729,-1.545,-0.138,0.770
7.964,-3.771,3.595,-0.649,-1.102,0.956
8.435,-5.728,4.280,-1.294,0.314,0.214
6.789,-5.009,4.959,-1.504,1.872,-0.026
6.067,-4.086,4.186,-1.810,0.946,0.262
9.045,-5.085,5.463,-0.749,0.129,-0.284
8.822,-3.984,5.092,0.364,-0.080,-0.562
9.805,-5.621,4.706,1.251,-1.023,-1.070
11.213,-4.796,4.219,0.838,-0.031,-2.159
7.191,-5.653,1.311,0.610,0.436,-1.359
5.804,-5.378,0.835,0.307,0.063,-0.490
8.873,-5.976,2.130,-1.303,-0.029,0.358
6.953,-2.691,3.055,-1.198,-0.346,0.777
7.687,-3.790,2.447,-1.859,0.328,0.404
7.034,-4.190,4.175,-2.209,1.261,-0.099
6.939,-3.835,4.140,-1.737,1.015,0.080
7.927,-3.082,5.626,-1.272,0.197,-0.085
