accX,accY,accZ,gyroX,gyroY,gyroZ
-8.163,-2.503,6.418,0.934,-0.081,1.901
-8.163,-2.503,6.418,0.934,-0.081,1.901
-8.163,-2.503,6.418,-2.237,1.292,-0.245
-6.111,-6.246,9.790,-2.866,1.386,0.399
-2.950,-3.659,10.518,-1.586,-1.121,0.698
-4.502,-3.889,9.215,-0.276,-0.265,0.559
-3.793,-3.755,6.092,-1.323,-1.241,0.312
-6.801,-4.004,7.778,-1.017,-0.284,-0.460
-8.276,-3.257,9.675,-0.237,-0.456,0.138
-6.935,-2.395,7.702,0.762,0.029,0.375
-6.763,-5.422,9.273,1.324,1.209,0.256
-6.284,-4.136,8.290,1.680,-0.601,1.385
-4.915,-5.060,6.864,1.498,-1.320,1.693
-4.453,-3.653,6.502,-0.195,-1.549,0.826
-4.522,-3.307,7.227,-1.002,1.039,-0.138
-4.273,-1.728,7.970,-1.151,0.275,0.266
-4.492,-3.725,8.995,-0.717,0.460,-0.088
-4.813,-3.646,7.049,-1.018,0.148,0.234
-5.012,-3.360,6.041,-2.298,-0.094,0.527
-5.653,-4.903,11.115,-1.655,0.724,-0.272
-7.128,-2.588,10.008,0.005,-0.630,-0.357
-4.716,-1.797,6.948,0.576,-0.327,0.114
-4.685,-4.159,8.994,1.257,0.057,-0.588
-5.260,-2.743,7.135,1.774,0.096,-0.497
-5.813,-5.370,6.677,1.314,0.312,1.111
-5.857,-6.322,7.372,0.499,-0.102,0.731
-5.286,-4.650,6.551,-0.628,-0.366,-0.362
-4.105,-2.301,4.275,-0.386,0.984,-0.744
-5.826,-2.683,6.484,-0.866,-0.535,-0.023
-4.620,-4.069,6.432,-1.314,-0.586,0.125
