accX,accY,accZ,gyroX,gyroY,gyroZ
7.790,-3.738,1.541,-1.122,0.225,1.040
7.790,-3.738,1.541,-1.122,0.225,1.040
7.790,-3.738,1.541,-0.932,0.971,0.387
10.939,-1.264,8.410,-0.459,-0.230,-0.786
10.709,-0.632,7.069,-0.026,-0.127,-0.271
6.974,-1.552,3.257,0.916,-0.240,-1.570
8.870,-2.088,7.529,2.704,-1.488,0.074
9.675,-3.123,5.230,3.188,-1.087,-0.267
8.257,-5.920,2.644,1.007,-0.558,0.119
7.951,-5.441,2.970,0.133,-0.191,0.097
7.223,-3.659,1.954,-1.592,0.658,0.388
7.625,-3.372,1.514,-0.865,-0.188,0.390
6.887,-3.663,2.083,-2.305,1.057,1.026
10.662,-2.696,6.432,-2.480,0.896,0.747
10.528,-3.554,6.935,0.496,-0.991,0.170
9.492,-3.820,6.492,1.394,0.043,0.195
7.416,-4.459,5.035,0.964,-0.687,-0.592
6.638,-3.179,4.284,1.981,-0.928,-0.084
8.071,-3.942,4.748,0.912,0.004,-0.997
9.573,-6.121,5.139,0.941,-0.574,-1.046
7.747,-7.295,3.973,0.763,-0.244,-0.527
4.285,-3.199,0.643,1.057,-0.973,0.765
7.249,-5.048,1.549,0.714,-0.977,0.989
6.804,-5.077,1.260,-0.561,-0.098,1.481
9.340,-4.178,2.267,-0.885,-0.131,1.470
11.662,-4.441,2.226,-0.608,0.006,0.557
11.156,-4.314,3.181,-0.831,0.089,-0.181
8.924,-2.997,1.682,0.992,-2.114,-0.744
6.913,-2.216,1.697,1.659,-0.752,-0.528
8.845,-3.974,2.649,2.649,-1.009,-0.485
