accX,accY,accZ,gyroX,gyroY,gyroZ
6.969,-2.637,4.611,-1.838,-0.221,-0.410
6.969,-2.637,4.611,-1.838,-0.221,-0.410
6.969,-2.637,4.611,-3.290,-1.659,1.439
7.797,-3.583,8.660,-0.185,-0.229,0.838
7.242,-3.448,5.383,-0.684,0.691,0.154
7.395,-2.146,6.322,-1.350,2.774,-1.266
7.491,-2.778,6.476,0.064,-0.063,-0.487
9.847,-4.272,7.874,1.017,0.683,-0.355
7.740,-3.429,6.840,1.886,0.088,-0.698
7.204,-4.234,6.935,1.139,-1.239,-0.818
5.154,-4.042,5.594,1.027,-0.583,-1.135
5.188,-4.400,5.378,0.115,-0.069,0.124
7.319,-5.756,7.496,-0.118,1.058,0.714
6.238,-3.986,6.467,-0.648,0.938,0.783
6.379,-4.088,5.656,-0.939,0.103,0.213
5.357,-4.609,8.511,-0.784,0.532,0.494
6.250,-3.118,6.021,-1.467,0.757,-0.097
5.506,-2.925,8.587,-1.607,0.545,0.086
8.324,-3.695,9.875,-0.158,0.070,-0.192
6.189,-3.209,9.423,0.243,0.317,-0.580
4.345,-1.874,6.757,1.604,-0.853,-0.503
6.805,-4.425,9.598,1.943,-0.784,0.258
6.030,-4.181,8.457,2.056,0.468,-0.785
4.597,-4.927,4.722,1.978,0.172,-0.538
5.806,-4.839,5.096,0.197,-0.773,0.304
7.337,-5.229,5.476,-0.326,-0.486,0.544
6.671,-3.201,3.998,-2.180,-0.052,0.201
7.323,-4.142,8.281,-1.741,-0.214,0.557
5.998,-4.396,6.777,-1.745,-0.042,0.301
6.188,-4.011,7.119,-2.337,-0.041,0.654
