accX,accY,accZ,gyroX,gyroY,gyroZ
,,,-0.0,-0.0,-0.0
,,,-0.0,-0.0,-0.0
-5.066769123077393,-7.368607997894287,4.399372100830078,-0.0,-0.0,-0.0
-5.066769123077393,-7.368607997894287,4.399372100830078,-0.04581489413976669,-0.10995574295520782,-0.15882496535778046
-4.2086873054504395,-5.747786521911621,4.113345146179199,-1.7241671085357666,-0.27000242471694946,-1.702786922454834
-4.2086873054504395,-5.747786521911621,4.113345146179199,0.6047565937042236,-1.9159787893295288,-0.6866125464439392
1.375655174255371,-10.365084648132324,5.8295087814331055,-2.0861048698425293,3.064710855484009,-1.8402315378189087
1.375655174255371,-10.365084648132324,5.8295087814331055,-0.9550877809524536,1.2733485698699951,1.4761558771133423
-2.165635347366333,-8.322032928466797,-1.1849702596664429,-0.7202101349830627,0.3982841372489929,-0.5283984541893005
-3.6093921661376953,-8.104106903076172,1.9477096796035767,-0.5470298528671265,0.685390830039978,0.021991148591041565
-3.568531036376953,-10.296982765197754,1.4846179485321045,-0.8552113175392151,1.7971655130386353,-0.20311269164085388
-5.366416931152344,-9.643206596374512,0.5720546245574951,0.20799961686134338,-0.016798794269561768,-0.37110063433647156
-2.737689971923828,-10.09267807006836,-1.103248119354248,1.5699236392974854,-2.8408288955688477,1.5338826179504395
-0.5856749415397644,-5.053149223327637,-0.24516625702381134,1.7495180368423462,2.90008282661438,-0.15851953625679016
-4.7535014152526855,-9.92923355102539,8.349272727966309,-0.7867944240570068,-1.2479976415634155,-0.7299839854240417
-2.751310348510742,-9.643206596374512,-1.103248119354248,-0.3323107063770294,-1.5073100328445435,-0.2070833146572113
-0.217925563454628,-6.864655017852783,0.6401563286781311,-1.2064588069915771,0.7012733221054077,-0.11239920556545258
-0.9398040175437927,-9.125633239746094,0.44947147369384766,-1.948354721069336,0.684474527835846,-0.01710422709584236
-1.7842655181884766,-9.779409408569336,0.217925563454628,-1.1462886333465576,-0.6969972252845764,0.11301007121801376
-5.924851417541504,-9.738548278808594,0.476712167263031,0.8622363209724426,-0.08368854224681854,0.03878994286060333
-6.142776966094971,-10.296982765197754,0.6129156351089478,1.5647313594818115,-1.813048005104065,1.1814134120941162
-1.6072009801864624,-15.21392822265625,3.1599206924438477,1.940413475036621,0.05497787147760391,1.4569135904312134
-0.8580818772315979,-3.8681788444519043,0.35412904620170593,-0.13988813757896423,-0.6835582256317139,-0.2422080636024475
-3.7319753170013428,-10.555769920349121,8.430994987487793,-2.4385740756988525,1.511891484260559,-1.1093312501907349
-3.323364734649658,-10.855417251586914,-0.5039528608322144,0.3228422701358795,2.866790533065796,0.4712825417518616
-0.476712167263031,-9.057531356811523,-0.29964765906333923,-0.33047810196876526,-1.63467538356781,0.33505958318710327
-3.214401960372925,-9.248215675354004,-0.3132680058479309,-0.7040221691131592,0.988379955291748,-0.16554448008537292
-4.83522367477417,-10.433186531066895,1.348414421081543,-0.5305364727973938,0.8729264140129089,-0.7590000629425049
-6.047434329986572,-11.046101570129395,0.8036004900932312,0.769690215587616,0.20555615425109863,-0.1927279829978943
-2.152014970779419,-9.507002830505371,-0.7763597965240479,1.4984524250030518,-1.4049900770187378,1.1062769889831543
