accX,accY,accZ,gyroX,gyroY,gyroZ,oriAzimuth,oriPitch,oriRoll
-1.5427703857421875,0.239227294921875,11.27447509765625,0.00115966796875,-0.0113677978515625,-0.00115966796875,39.122802734375,9.673093795776367,-4.340556621551514
-1.5427703857421875,0.239227294921875,11.27447509765625,0.00115966796875,-0.0113677978515625,-0.00115966796875,39.122802734375,9.673093795776367,-4.340556621551514
-1.5427703857421875,0.239227294921875,11.27447509765625,0.344085693359375,-3.143096923828125,0.8395538330078125,39.122802734375,9.673093795776367,-4.340556621551514
2.4905853271484375,-1.0920257568359375,10.498748779296875,0.6966094970703125,-2.507568359375,2.2755889892578125,326.9969177246094,5.938257217407227,13.276333808898926
1.9349822998046875,-1.302764892578125,8.50628662109375,-0.2579803466796875,-0.95428466796875,0.391571044921875,309.76806640625,14.142889022827148,19.93225860595703
3.62091064453125,-0.8429718017578125,7.7399444580078125,-2.0312347412109375,-1.5096588134765625,0.1534423828125,313.1282653808594,15.912052154541016,22.611459732055664
7.6058349609375,-5.096099853515625,8.946914672851563,-3.5855560302734375,-1.7394866943359375,0.344879150390625,304.0504150390625,46.15327453613281,34.92338943481445
4.32977294921875,-8.084793090820313,4.0232391357421875,-3.0989227294921875,-2.9259796142578125,2.6257781982421875,293.31634521484375,66.17716979980469,33.296722412109375
2.1074066162109375,-5.2493743896484375,2.0499420166015625,-0.6473388671875,-1.01446533203125,3.1290130615234375,279.141357421875,85.69898986816406,15.43797492980957
0.51727294921875,-1.37939453125,0.53643798828125,-0.3798980712890625,-1.0676422119140625,2.6755828857421875,274.61285400390625,87.7874984741211,4.724392414093018
-0.095794677734375,-0.421478271484375,0.2873687744140625,0.0024566650390625,-1.0780181884765625,2.703338623046875,265.2242736816406,87.25083923339844,-15.803877830505371
-0.095794677734375,-0.421478271484375,0.3065338134765625,0.2200927734375,-1.0686798095703125,2.7015228271484375,259.8669738769531,84.41333770751953,-25.797048568725586
3.3065185546875,1.76495361328125,-3.0986328125,3.6413116455078125,-8.499954223632813,1.5425262451171875,220.4005584716797,45.76970291137695,-35.955867767333984
5.6296539306640625,7.7076263427734375,-0.3313446044921875,-2.828369140625,1.699371337890625,2.8511962890625,180.82777404785156,39.895652770996094,-4.13428258895874
-3.2944183349609375,-4.1732940673828125,10.098434448242188,3.9681549072265625,7.0860595703125,2.0649566650390625,188.5191650390625,32.93040466308594,-12.835477828979492
-0.48419189453125,-0.7922210693359375,8.51556396484375,-0.1658935546875,-0.0772552490234375,-0.0745697021484375,191.93089294433594,27.620309829711914,-27.41933250427246
-0.1714630126953125,-0.57891845703125,10.300399780273438,0.1394195556640625,0.0332489013671875,0.0120697021484375,191.2691650390625,25.589921951293945,-25.399106979370117
-0.0678863525390625,-0.378143310546875,10.04248046875,-0.1822357177734375,0.059967041015625,-6.40869140625E-4,190.70138549804688,21.51375961303711,-21.814462661743164
-0.450286865234375,-0.9315643310546875,9.894378662109375,-0.1339874267578125,0.02520751953125,0.01025390625,189.7120361328125,20.023082733154297,-19.374876022338867
-0.023590087890625,-0.462493896484375,10.10760498046875,0.0278778076171875,-0.025115966796875,-0.00738525390625,189.14846801757813,19.322166442871094,-18.213003158569336
-0.199737548828125,-0.579254150390625,9.521820068359375,-0.027374267578125,-0.0497589111328125,-1.220703125E-4,183.97982788085938,17.694137573242188,-16.03725814819336
0.4220733642578125,-0.7093048095703125,9.670028686523438,0.051483154296875,0.056854248046875,-0.006866455078125,178.31964111328125,16.300443649291992,-13.907782554626465
-0.3444366455078125,-1.0355682373046875,9.740219116210938,-0.0089569091796875,-0.083740234375,-0.1264495849609375,176.1207275390625,15.648467063903809,-12.981106758117676
0.083892822265625,-1.0937957763671875,9.974441528320313,0.214385986328125,0.011199951171875,-0.132415771484375,173.0,15.655887603759766,-11.107234001159668
