accX,accY,accZ,gyroX,gyroY,gyroZ,oriAzimuth,oriPitch,oriRoll
,,,-0.0,-0.0,-0.0,,,
,,,-0.0,-0.0,-0.0,,,
0.20430521667003632,2.179255723953247,9.72492790222168,-0.0,-0.0,-0.0,,,
0.24516625702381134,2.165635347366333,9.79302978515625,-0.3020728528499603,-0.058948494493961334,-0.09285151958465576,,,
-0.14982382953166962,1.6344417333602905,10.378705024719238,-0.1264491081237793,-0.6246097087860107,-0.23090706765651703,,,
-0.3132680058479309,2.179255723953247,9.316317558288574,0.4300491213798523,0.5167919993400574,0.2626720666885376,,,
0.5311935544013977,2.1111538410186768,9.507002830505371,-0.14385876059532166,-0.6676757335662842,-0.09773843735456467,117.78923797607422,-12.23763370513916,1.3317928314208984
0.23154591023921967,2.3290793895721436,9.833890914916992,-0.197004035115242,0.31123584508895874,0.024129176512360573,118.34827423095703,-11.544095039367676,1.3811750411987305
0.108962781727314,2.5197644233703613,9.23459529876709,0.08032877743244171,0.2116648107767105,0.06688974797725677,118.27144622802734,-11.717503547668457,0.824739933013916
0.054481390863657,1.5799603462219238,3.323364734649658,-0.17867808043956757,0.39706242084503174,-0.156686931848526,118.15675354003906,-12.285707473754883,-2.164090633392334
0.0272406954318285,-0.04086104407906532,0.19068486988544464,-0.8350527882575989,-1.8784105777740479,-0.21868975460529327,120.05458068847656,-8.146209716796875,5.504745006561279
0.054481390863657,-0.0272406954318285,0.28602731227874756,-0.8814785480499268,-1.7696765661239624,-0.12553280591964722,121.26715850830078,-4.954426288604736,12.510824203491211
0.054481390863657,-0.0272406954318285,0.46309182047843933,-0.8955284357070923,-1.557706356048584,-0.04306599870324135,124.50566101074219,1.7696033716201782,26.40473175048828
-0.4222307801246643,-0.06810174137353897,0.7354987859725952,-0.7226535677909851,-0.12400564551353455,0.03726277872920036,129.4084014892578,9.547615051269531,36.8173828125
0.054481390863657,-0.2587866187095642,0.054481390863657,-4.023769378662109,-3.0418035984039307,1.4126259088516235,137.55067443847656,23.283374786376953,47.50523376464844
0.01362034771591425,-0.23154591023921967,0.054481390863657,-3.2672128677368164,-3.548516273498535,2.0919079780578613,142.00637817382813,45.08173370361328,83.0470199584961
1.6753027439117432,-3.023717164993286,-0.23154591023921967,-2.166433572769165,-4.120896816253662,2.704911231994629,100.24310302734375,125.54170989990234,26.426584243774414
-0.2724069654941559,-7.545672416687012,-2.22011661529541,-1.5210545063018799,0.6765332818031311,0.7651087045669556,77.81973266601563,134.0824432373047,13.642341613769531
-0.6401563286781311,-1.5390993356704712,-10.732833862304688,0.1511891484260559,-0.37201693654060364,0.11972958594560623,185.93472290039063,168.49636840820313,7.238369941711426
-0.12258312851190567,-1.0215260982513428,-9.398039817810059,-0.2932153046131134,0.13255776464939117,0.01863138936460018,221.4849853515625,172.6882781982422,7.197579860687256
-0.13620348274707794,-0.871702253818512,-9.956474304199219,-0.005497787147760391,-0.17837265133857727,0.010079276748001575,226.9297332763672,173.51339721679688,7.564743518829346
-3.0645782947540283,0.7491191029548645,-14.669114112854004,-0.24984388053417206,-0.9734137654304504,0.26419922709465027,239.06277465820313,175.75701904296875,9.003522872924805
-11.46833324432373,-5.638823986053467,-8.022384643554688,2.8802297115325928,-3.4345898628234863,2.5860979557037354,36.61980056762695,158.147216796875,-23.886613845825195
-8.403754234313965,-4.154206275939941,-2.5333845615386963,5.566204071044922,-4.322176933288574,3.109915018081665,340.81011962890625,161.15438842773438,-67.85222625732422
-2.683208465576172,-2.152014970779419,7.886181354522705,2.2901337146759033,-0.423329621553421,-1.444696307182312,18.10247039794922,18.851696014404297,-58.321510314941406
-1.3211737871170044,-5.080389499664307,6.238119125366211,4.530482292175293,-4.248262405395508,-3.033862352371216,42.45497131347656,22.031816482543945,-32.79425811767578
-0.7354987859725952,2.2473573684692383,9.343558311462402,0.4538728892803192,1.169806957244873,-0.5015203952789307,84.19353485107422,-19.84925651550293,20.410764694213867
-1.0487667322158813,2.2882184982299805,9.942853927612305,1.3338242769241333,0.006108652334660292,-0.3637702465057373,83.75611877441406,-21.562484741210938,14.097622871398926
-1.7297841310501099,3.514049768447876,8.213069915771484,0.6579018831253052,-0.42577308416366577,0.005803219974040985,84.27174377441406,-32.03929901123047,8.917386054992676
