accX,accY,accZ,gyroX,gyroY,gyroZ
4.126965522766113,7.831699848175049,5.407278060913086,-0.0,-0.0,-0.0
2.3426997661590576,9.425280570983887,5.380037307739258,-0.0,-0.0,-0.0
4.263168811798096,9.888372421264648,8.049625396728516,-0.0,-0.0,-0.0
-11.073342323303223,-1.2666922807693481,1.593580722808838,-3.9205331802368164,2.9135217666625977,3.7482690811157227
-2.192876100540161,-1.2258312702178955,10.337843894958496,-3.4037411212921143,0.8717046976089478,6.9052205085754395
-6.6331095695495605,2.492523670196533,-8.076866149902344,5.9055399894714355,-3.2870659828186035,-5.843536853790283
2.179255723953247,4.27678918838501,11.59091567993164,-10.00352954864502,5.152342796325684,2.5705208778381348
-10.869037628173828,5.148491382598877,-16.821128845214844,6.976692199707031,-0.19975294172763824,-3.6499197483062744
5.175732135772705,0.5856749415397644,13.361560821533203,-10.00352954864502,2.741257905960083,4.760167598724365
-0.6401563286781311,-1.743404507637024,-0.3813697397708893,6.859405994415283,-0.4810563921928406,-2.875342607498169
1.3211737871170044,3.1326799392700195,-1.0215260982513428,-10.00352954864502,1.6123788356781006,2.975524663925171
-6.742072105407715,-1.0215260982513428,-6.456044673919678,6.896363258361816,0.6404922008514404,-3.1334333419799805
1.661682367324829,3.6366329193115234,-2.982856035232544,-10.00352954864502,-0.2525927722454071,4.268726348876953
-5.134871006011963,1.770645260810852,-4.83522367477417,9.988868713378906,-1.7968600988388062,-3.8056905269622803
4.576436996459961,2.669588088989258,14.451189041137695,9.988868713378906,-1.7287486791610718,-3.1248812675476074
-7.177923202514648,4.644538402557373,-14.764456748962402,-6.863681793212891,-0.10048733651638031,0.922711968421936
4.44023323059082,-0.12258312851190567,15.77236270904541,-2.2910501956939697,-0.5094616413116455,2.3915374279022217
-6.6739702224731445,6.6331095695495605,-15.731501579284668,5.485264301300049,1.176526427268982,-2.448653221130371
1.5390993356704712,3.800076961517334,3.3642258644104004,9.313556671142578,-4.054617881774902,-3.2446107864379883
-5.597962856292725,5.35279655456543,-10.800935745239258,-8.783936500549316,2.3377811908721924,2.136195659637451
3.255263090133667,2.751310348510742,9.779409408569336,0.3582724630832672,-1.873218297958374,-0.19853121042251587
-2.2882184982299805,4.235928058624268,-3.514049768447876,-1.2702943086624146,1.4126259088516235,-0.6524040699005127
-5.202972888946533,7.082581043243408,-16.821128845214844,8.825780868530273,-5.549405097961426,-1.6716327667236328
-1.6753027439117432,0.35412904620170593,12.2446928024292,-10.00352954864502,8.641300201416016,1.7818939685821533
-0.885322630405426,10.937139511108398,-14.219642639160156,9.320581436157227,-9.81080150604248,-2.562885046005249
-4.004382133483887,-2.3426997661590576,11.250407218933105,-9.961685180664063,2.909245729446411,-2.4025330543518066
11.46833324432373,14.682734489440918,-14.478429794311523,-0.8219192028045654,-5.867971420288086,-1.8405369520187378
2.696828842163086,1.5527195930480957,-3.8681788444519043,2.883894920349121,-1.9593502283096313,-1.7171422243118286
-4.426612854003906,-6.319841384887695,14.342226028442383,-7.076873779296875,-1.4697418212890625,-4.283998012542725
17.188879013061523,18.12868309020996,-2.3563201427459717,3.704286813735962,-2.769052267074585,-2.6532931327819824
